cell_id,indicator,n_replicas,k_used_RE,k_used_stouffer,run_ids,slope_per_replica,ci_per_replica,mk_z_per_replica,slope_RE,se_RE,ci_lo_RE,ci_hi_RE,tau2_RE,I2_RE,Q_RE,Q_pvalue_RE,stouffer_z,stouffer_p,slope_pooled,ci_lo_pooled,ci_hi_pooled,pooled_coverage_pct,k_used_pooled,agreement_pct,q_value_cell,bh_reject_cell,degraded_replicas,RE_significant,pooled_ci_excludes_zero,replicas_disagree
e3b,gpu.temperature_c,3,2,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,0;-0.0560224;0,"[0,0];[-0.0920245,0];[0,0.0287081]",-0.4656;-2.655;0.9768,-0.023571261774501473,0.027657083613312476,-0.07777914565659393,0.03063662210759098,0.001266885078115398,80.7316439944886,5.189856361974871,0.022719093934169557,-1.2376750096661078,0.2158365889657624,0.0,-0.0560224,0.0,75.0,3,99.99999999999999,0.42337177066361087,False,True,False,False,True
e3b,gpu.vram_used_bytes,3,2,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,0;1.14331e+08;0,"[0,0];[0,1.55981e+08];[0,9.69368e+07]",1.396;3.259;2.056,52915484.57461403,57007295.665852994,-58818814.93045783,164649784.0796859,5438367928666129.0,83.20905266846893,5.955590118028296,0.014670691284488802,3.8752673828438393,0.00010650768300712566,0.0,0.0,114331000.0,75.0,3,99.99999999999999,0.00045265765278028406,True,True,False,False,True
e3b,proc.cpu_percent,3,0,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,0;0;0,"[0,0];[0,0];[0,0]",-0.6193;-1.368;1.733,,,,,,,,,-0.14691716830014565,0.8831974006257454,0.0,0.0,0.0,75.0,3,,1.0,False,True,False,False,False
e3b,proc.involuntary_ctx_switches_rate,3,0,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,0;0;0,"[0,0];[0,0];[0,0]",2.237;-0.229;0.5015,,,,,,,,,1.4490146530532395,0.14733349052695593,0.0,0.0,0.0,75.0,3,,0.30669420477039805,False,True,False,False,False
e3b,proc.io_read_bytes_rate,3,0,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,0;0;0,"[0,0];[0,0];[0,0]",0;0;0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,75.0,3,,1.0,False,True,False,False,False
e3b,proc.io_read_count_rate,3,0,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,0;0;0,"[0,0];[0,0];[0,0]",-0.4535;-1.971;3.046,,,,,,,,,0.3586263158595585,0.719874657425829,0.0,0.0,0.0,75.0,3,,1.0,False,True,False,False,False
e3b,proc.io_write_bytes_rate,3,0,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,0;0;0,"[0,0];[0,0];[0,0]",0;0;0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,75.0,3,,1.0,False,True,False,False,False
e3b,proc.io_write_count_rate,3,0,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,0;0;0,"[0,0];[0,0];[0,0]",-0.7562;-1.607;2.409,,,,,,,,,0.026370473545236233,0.9789618446542298,0.0,0.0,0.0,75.0,3,,1.0,False,True,False,False,False
e3b,proc.num_fds,3,0,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,0;0;0,"[0,0];[0,0];[0,0]",-0.2844;-1.561;1.878,,,,,,,,,0.018638598740248598,0.9851294108357176,0.0,0.0,0.0,75.0,3,,1.0,False,True,False,False,False
e3b,proc.num_threads,3,0,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,0;0;0,"[0,0];[0,0];[0,0]",-0.6334;-0.613;1.29,,,,,,,,,0.02487109489615067,0.980157783031045,0.0,0.0,0.0,75.0,3,,1.0,False,True,False,False,False
e3b,proc.pss_bytes,3,3,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,38056.1;106114;62362.5,"[15676.5,133913];[57344,208411];[40208.4,142515]",3.884;4.173;4.6,63208.754427054046,17566.449326894777,28778.513746340286,97638.99510776781,0.0,0.0,1.9359750287039705,0.3798467054540353,7.307626280181548,2.7190275627713516e-13,62362.5,38056.1,106114.0,75.0,3,1.3388247161722893,2.6413410609778846e-12,True,False,True,True,False
e3b,proc.rss_bytes,3,3,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,38049.1;108924;64406.1,"[15630.5,135644];[58514.3,210833];[41850.4,143447]",3.885;4.177;4.641,64926.88287019147,17896.697658757894,29849.355459025996,100004.41028135695,26077026.928731076,2.589879371056429,2.053174749283431,0.3582273727963155,7.333803341386606,2.2371130230960753e-13,64406.1,38049.1,108924.0,75.0,3,0.8021066885848693,2.2818552835579967e-12,True,False,True,True,False
e3b,proc.uss_bytes,3,3,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,38049.1;103331;60432.8,"[15722.8,132198];[56156.5,206081];[38586.1,141687]",3.884;4.171;4.539,61650.931839375015,17509.10553344281,27333.084993827106,95968.77868492293,0.0,0.0,1.820734589899136,0.40237640606712766,7.27173818744872,3.5489092883249837e-13,60432.8,38049.1,103331.0,75.0,3,1.975853086128082,3.2908067946286215e-12,True,False,True,True,False
e3b,proc.vms_bytes,3,3,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,0;1.26709e+08;40554.5,"[0,16855.6];[5313.73,1.794e+08];[20415.2,1.02105e+08]",1.907;3.912;4.089,24818898.811455715,26346369.916743718,-26819986.22536197,76457783.8482734,1451327467996074.5,73.91072857202674,7.66598640181103,0.02164473154268389,5.720421108146963,1.0626035906171992e-08,40554.5,0.0,126709000.0,75.0,3,99.83659831039208,6.774097890184644e-08,True,False,False,False,False
e3b,proc.voluntary_ctx_switches_rate,3,3,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,-1.82228e-07;-1.09275e-06;1.36503e-06,"[-1.6646e-06,1.11582e-06];[-2.98242e-06,-1.79485e-08];[6.76233e-08,3.7693e-06]",-0.4225;-2.437;4.066,-6.980508716734655e-08,6.609341210830554e-07,-1.365235964490135e-06,1.2256257901554421e-06,6.749411147623951e-13,51.57562252367238,4.1301511846542684,0.12680870444061126,0.6966129369458576,0.4860450574667653,-1.82228e-07,-1.09275e-06,1.36503e-06,75.0,3,161.05260718769318,0.7746343103376572,False,False,False,False,False
e3b,system.cpu_percent_total,3,3,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,0;-0.00248963;0.00224383,"[-0.00354191,0.0046332];[-0.00857143,0];[0,0.00505902]",0.526;-1.593;4.196,0.0003534040952465387,0.0014167353774120147,-0.00242339724448101,0.0031302054349740876,2.771395363351609e-06,45.38704887823244,3.662135004462051,0.1602424173016952,1.8066398435460238,0.07081845286720834,0.0,-0.00248963,0.00224383,75.0,3,100.0,0.18711294571403156,False,False,False,False,False
e3b,system.fd_allocated,3,3,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,-0.548896;-1.6;-0.679478,"[-1.37795,0.278422];[-3.11771,-0.322581];[-1.09799,-0.265487]",-2.318;-6.732;-3.019,-0.7157645140268749,0.1833720728236341,-1.0751737767611977,-0.3563552512925521,0.0,0.0,1.7229666729215756,0.4225348558811518,-6.968103907379204,3.212409402246392e-12,-0.679478,-1.6,-0.548896,75.0,3,5.06961623771033,2.5205058386856304e-11,True,False,True,True,False
e3b,system.load_avg_1m,3,3,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,-0.000120937;-0.00454687;0.000760146,"[-0.00688384,0.00651259];[-0.01179,0.00229117];[-0.00294038,0.00442495]",-0.1096;-2.407;0.6236,-0.0003302349190084053,0.0014967375977921243,-0.003263840610680969,0.002603370772664158,0.0,0.0,1.7184576860788403,0.42348853255899166,-1.0931584637852527,0.27432423043088294,-0.000120937,-0.00454687,0.000760146,75.0,3,63.37849420553802,0.49966199114196536,False,False,False,False,False
e3b,system.mem_used_bytes,3,3,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,3.16986e+06;1.45302e+06;1.9081e+06,"[2.60306e+06,3.71163e+06];[370598,2.32581e+06];[1.65717e+06,2.16401e+06]",9.472;7.872;5.677,2217301.5534342285,482167.6574562916,1272252.944819897,3162350.16204856,595012806277.3745,89.00548735126344,18.19089271073629,0.00011217545439201601,13.290834136852864,2.61645053440909e-40,1908100.0,1453020.0,3169860.0,75.0,3,13.944948216688305,2.668779545097272e-38,True,False,True,True,True
e3b,system.swap_used_bytes,3,3,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,384898;320323;0,"[-6687.35,643688];[0,554787];[-2891.29,48147.2]",1.501;1.944;0.5732,201891.88739410794,144456.80218266466,-81243.44488391478,485027.21967213065,48963237174.0459,80.68461710861033,10.35444138615316,0.005643670128648466,2.319975246938711,0.020342216422420394,320323.0,0.0,384898.0,75.0,3,58.66065949183275,0.0673100345877918,True,False,False,False,True
